Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,11,0.0,8531,0,4114.101080246914,0.0
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,18,0.0,6630,0,3197.3379629629626,0.0
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,19,0.0,1186,0,571.9521604938271,0.0
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,20,0.0,439,0,211.7091049382716,0.0
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,23,0.0,10063,0,4852.912808641975,0.0
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,15,8,0.967269032585819,27366,26848,13197.337962962962,12947.53086419753
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,3,10,0.9593059936908518,3135,3076,1511.8634259259259,1483.4104938271605
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,22,18,0.9580022701475596,2616,2559,1261.574074074074,1234.085648148148
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,14,15,0.9571605593910426,5630,5426,2715.0848765432097,2616.70524691358
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,4,12,0.9564098163720611,5669,5731,2733.89274691358,2763.7924382716046
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,13,3,0.9505851755526658,1506,1494,726.2731481481482,720.4861111111111
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,11,9,0.9485795905411839,6222,6056,3000.5787037037035,2920.5246913580245
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,8,6,0.9459671104150352,1263,1222,609.0856481481482,589.3132716049382
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,12,4,0.9458272327964861,1987,2000,958.2368827160493,964.5061728395061
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,0,25,0.9424609029212156,13339,12993,6432.773919753086,6265.914351851851
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,9,7,0.9413740458015267,3250,3108,1567.3225308641975,1498.8425925925926
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,2,16,0.9387492861222159,6639,6940,3201.6782407407404,3346.8364197530864
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,1,11,0.9385665529010239,3122,3126,1505.594135802469,1507.523148148148
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,6,17,0.937989857076994,4295,4112,2071.2770061728393,1983.0246913580245
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,18,2,0.9378181818181818,2741,2588,1321.8557098765432,1248.070987654321
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,7,13,0.9374607822631249,4693,4570,2263.213734567901,2203.8966049382716
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,19,1,0.9363543788187373,1913,1890,922.5501543209876,911.4583333333333
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,25,24,0.9360204734484965,4609,4469,2222.704475308642,2155.189043209876
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,17,14,0.9351351351351351,1633,1589,787.5192901234567,766.3001543209876
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,5,0,0.9340613187736245,4542,4668,2190.3935185185182,2251.1574074074074
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,28,30,0.9262160549089824,12852,12967,6197.916666666666,6253.375771604938
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,16,26,0.9238830667402096,1794,1694,865.162037037037,816.9367283950617
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,10,5,0.9150657229524772,977,917,471.16126543209873,442.22608024691357
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,26,23,0.9073305670816044,688,691,331.7901234567901,333.23688271604937
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,24,28,0.8871794871794871,183,185,88.25231481481481,89.21682098765432
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,20,29,0.8809574242745181,4705,4175,2269.000771604938,2013.406635802469
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,23,19,0.8744769874476988,229,219,110.43595679012346,105.61342592592592
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,21,20,0.668433558764394,3763,5365,1814.7183641975307,2587.287808641975
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,27,27,0.6627906976744186,168,118,81.01851851851852,56.90586419753086
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FP,29,-1,0.0,0,17608,0.0,8491.512345679012
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FN,-1,21,0.0,1588,0,765.8179012345679,0.0
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FN,-1,22,0.0,5685,0,2741.608796296296,0.0
