Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,14,13,0.8419734535437015,3966,3389,1430.3039,1222.2138
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,FP,15,-1,0.0,0,218,0,78.6198
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,40,33,0.9605695509309967,9757,9933,3518.7785,3582.2514
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,30,37,0.9578550344375205,5944,5995,2143.6527,2162.0454
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0,36,0.9536118980169972,5492,5542,1980.6428,1998.6749
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,5,26,0.9508949059201468,2091,2160,754.1012,778.9855
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,47,5,0.9466666666666667,4453,4453,1605.9363,1605.9363
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,6,4,0.9457831325301205,1966,1910,709.0211,688.8251
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,4,31,0.9456730769230769,2030,2017,732.1021,727.4138
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,2,3,0.9394267171444024,1795,1791,647.3514,645.9088
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,17,17,0.9389312977099237,2030,2034,732.1021,733.5447
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,34,38,0.9348595704507906,4084,4114,1472.8596,1483.6789
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,20,21,0.9317718940936863,1854,1940,668.6292,699.6444
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,21,0,0.9268912905276542,2983,3079,1075.7934,1110.415
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,14,23,0.925367778973807,2663,2703,960.3882,974.8138
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,42,30,0.9241071428571429,3687,3640,1329.685,1312.7348
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,9,22,0.9160604364857303,1694,1730,610.9266,623.9097
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,15,1,0.9155844155844156,1631,1614,588.2062,582.0753
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,11,8,0.9150485436893204,1589,1567,573.0592,565.1251
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,27,16,0.911787072243346,1238,1276,446.4741,460.1785
