Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r2c1.jpg,21,22,13,9,8,281800,451779,3247.695251398177,5206.673218528804,60.31902058197303
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r2c2.jpg,13,11,7,4,6,184383,270696,2124.9815242673885,3119.7236116837507,46.81179935243488
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r0c0.jpg,5,2,1,1,4,61103,60983,704.2012879566458,702.8183091412882,-0.19638970263325858
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r0c1.jpg,24,19,15,4,9,231268,202913,2665.322872251077,2338.5365030055295,-12.260667277790269
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r0c2.jpg,26,21,13,8,13,181727,149255,2094.3715931541396,1720.1375257183638,-17.868561083383316
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r1c0.jpg,15,12,8,4,7,325141,293057,3747.19262503497,3377.430189102184,-9.86771892809581
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r1c1.jpg,20,18,15,3,5,231435,260815,2667.2475177691167,3005.846831062511,12.694709097586795
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r1c2.jpg,26,19,10,9,16,176669,112492,2036.0790360868152,1296.4504408100913,-36.32612399458875
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r2c0.jpg,16,16,7,9,9,433689,461963,4998.189162113641,5324.0420206588215,6.51941829283196
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r2c1.jpg,12,10,8,2,4,141391,130588,1629.5063140185935,1505.0036461660225,-7.640514601353693
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r2c2.jpg,12,13,8,5,4,98170,148901,1131.3919191971577,1716.0577382130587,51.67668330447184
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r0c0.jpg,27,21,16,5,11,170243,229212,1962.020520524414,2641.6278352146164,34.63813490128816
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r0c1.jpg,11,6,3,3,8,255530,150807,2944.9381390694684,1738.0240517303225,-40.98266348373968
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r0c2.jpg,18,11,7,4,11,190950,269290,2200.665039937835,3103.5197098971435,41.02644671379942
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r1c0.jpg,27,12,11,1,16,313349,259489,3611.2919067791604,2990.5649151528087,-17.18850227701381
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r1c1.jpg,13,14,8,6,5,230325,316335,2654.4549637270584,3645.705029634643,37.34288505372842
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r1c2.jpg,12,6,5,1,7,254379,236139,2931.6730672654962,2721.460287331136,-7.170403217246707
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r2c0.jpg,21,11,9,2,12,245948,209946,2834.507280663161,2419.590586408948,-14.638053572299835
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r2c1.jpg,19,12,7,5,12,309141,332184,3562.7954496539523,3828.361956673002,7.45388026822712
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r2c2.jpg,14,11,9,2,5,289665,291261,3338.3379879214085,3356.731606165665,0.5509813059914038
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r0c0.jpg,23,14,12,2,11,174396,125360,2009.8831123592493,1444.7518691102748,-28.117617376545333
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r0c1.jpg,31,21,17,4,14,339546,297497,3913.207706995193,3428.6004052704166,-12.383889075412464
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r0c2.jpg,24,16,15,1,9,332566,265765,3832.764439235224,3062.8947071960133,-20.086539213268946
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r1c0.jpg,24,16,9,7,15,223421,192773,2574.8875825501495,2221.67479310781,-13.717600404617292
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r1c1.jpg,28,21,12,9,16,387609,440634,4467.12529701631,5078.229061052464,13.68002290968476
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r1c2.jpg,28,21,13,8,15,321385,320355,3703.9053881142763,3692.034819949123,-0.32048788835819964
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r2c0.jpg,24,13,12,1,12,262661,206583,3027.1216551720954,2380.8326051085505,-21.34995298121914
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r2c1.jpg,22,10,7,3,15,242895,248963,2799.321994635771,2869.2546233990215,2.498198810185471
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r2c2.jpg,22,11,10,1,12,212663,166342,2450.9035317533376,1917.0621842018295,-21.781410024310762
