Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r2c2.jpg,29,26,19,7,10,280778,267433,3235.9168818207145,3082.1181127294844,-4.752865252975661
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r0c0.jpg,23,12,9,3,14,87927,65955,1013.3431524829223,760.1197313909395,-24.988911255928215
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r0c1.jpg,29,22,20,2,9,163183,151161,1880.6552668875397,1742.1038392356274,-7.367188984146633
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r0c2.jpg,33,35,26,9,7,207093,245610,2386.7102650738207,2830.611890333237,18.59889035360925
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r1c0.jpg,29,16,15,1,14,134827,66450,1553.8573728185308,765.8245190042898,-50.71461947532764
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r1c1.jpg,37,32,27,5,10,231750,222635,2670.8778371594303,2565.8290713095566,-3.9331175836030208
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r1c2.jpg,36,32,28,4,8,291179,274498,3355.7865706418374,3163.5409904836647,-5.7287785176815635
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r2c0.jpg,34,13,13,0,21,144388,55823,1664.0462099321503,643.3502200809099,-61.338199850403086
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r2c1.jpg,50,44,40,4,10,246244,256724,2837.91862840771,2958.6987782822766,4.255941261512971
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r2c2.jpg,31,25,23,2,8,220857,217321,2545.3379351953413,2504.5861594361363,-1.6010359644475836
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r0c0.jpg,23,21,20,1,3,77234,79384,890.1082152110959,914.8865856529201,2.7837480902193334
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r0c1.jpg,12,12,10,2,2,53824,85701,620.312097981744,987.6888954580381,59.224509512485135
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r0c2.jpg,32,25,20,5,12,158562,209112,1827.3990576728095,2409.9788836422126,31.880273962235595
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r1c0.jpg,27,21,17,4,10,122182,164370,1408.1259801502201,1894.3352323361191,34.5288176654499
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r1c1.jpg,22,17,17,0,5,77007,72817,887.4920802853776,839.2030699824736,-5.44106379939486
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r1c2.jpg,22,19,17,2,5,69711,60862,803.4069683116335,701.4238055024692,-12.693835979974466
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r2c0.jpg,22,24,18,6,4,91190,96682,1050.9486514371886,1114.242981886723,6.022590196293453
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r2c1.jpg,29,20,17,3,12,108094,100192,1245.764267227234,1154.6951122359337,-7.310303994671305
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r2c2.jpg,16,8,7,1,9,50618,47199,583.3635139647726,543.9601425505414,-6.754514204433206
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r0c0.jpg,9,11,8,3,1,112269,139518,1293.8804051782183,1607.920319675553,24.271170136012614
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r0c1.jpg,24,25,21,4,3,248986,266828,2869.519694338632,3075.1455945353896,7.165864747415518
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r0c2.jpg,31,19,17,2,14,222175,195107,2560.5276525173526,2248.573731066516,-12.183188927647125
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r1c0.jpg,27,25,21,4,6,242577,324607,2795.657100775073,3741.0383693066287,33.816066651001535
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r1c1.jpg,36,32,24,8,12,331840,297603,3824.39741740231,3429.822036557316,-10.317321600771457
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r1c2.jpg,22,23,21,2,1,184191,233554,2122.768758162816,2691.66861868364,26.799897932037943
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r2c0.jpg,26,26,25,1,1,252505,303702,2910.0755480989947,3500.111934847868,20.275638106176118
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r2c1.jpg,20,20,17,3,3,210348,267863,2424.2235654403967,3087.073786817849,27.342784338334567
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r2c2.jpg,20,22,18,4,2,142883,184329,1646.7013506228734,2124.3591838004777,29.006949742096683
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r0c0.jpg,22,27,19,8,3,161464,259407,1860.8440953575416,2989.619879628981,60.659342020512305
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r0c1.jpg,30,36,26,10,4,239678,294403,2762.2466375607246,3392.9426014811124,22.83271722894884
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r0c2.jpg,17,18,12,6,5,201295,231557,2319.889338645124,2668.653546231397,15.033657070468715
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r1c0.jpg,10,13,10,3,0,62741,91547,723.0789487862776,1055.0630134128776,45.912561164151036
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r1c1.jpg,23,23,19,4,4,277725,287630,3200.731595793324,3314.8849721776355,3.5664776307498425
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r1c2.jpg,22,23,18,5,4,249120,276668,2871.064020682448,3188.5498573947157,11.058124598587026
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r2c0.jpg,14,14,12,2,2,110968,119453,1278.8866098550493,1376.6747369242953,7.646348496863961
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r2c1.jpg,27,26,19,7,8,192829,193111,2222.320183221643,2225.5701834377337,0.14624356294955634
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r2c2.jpg,9,12,9,3,0,69061,83057,795.9158330617796,957.217262226325,20.266141527055794
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r0c0.jpg,21,37,20,17,1,419347,473353,4832.9001440314805,5455.309759883184,12.878594576806321
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r0c1.jpg,16,18,14,4,2,177693,191556,2047.8804553112004,2207.649082955391,7.801657915618511
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r0c2.jpg,2,3,1,2,1,15081,9300,173.80586262007063,107.18085819021663,-38.333001790332204
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r1c0.jpg,33,42,31,11,2,363730,509635,4191.924037583602,5873.4534047065645,40.11354576196629
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r1c1.jpg,22,28,21,7,1,331301,375628,3818.1855375566624,4329.046387126311,13.379675883863918
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r1c2.jpg,20,24,17,7,3,218899,238438,2522.7723308580894,2747.955856468696,8.926034381152952
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r2c0.jpg,5,6,5,1,0,29233,45267,336.90516424458093,521.6941836232835,54.84897205213286
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r2c1.jpg,27,29,24,5,3,201065,193340,2317.2386292490223,2228.2093680103744,-3.8420411309775444
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r2c2.jpg,31,35,27,8,4,254906,256690,2937.7466492296085,2958.306934284592,0.6998658328952634
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r0c0.jpg,12,18,12,6,0,120247,163324,1385.8254467525783,1882.280266995585,35.82376275499597
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r0c1.jpg,22,28,20,8,2,233935,370178,2696.059576422401,4266.236099262152,58.23968196293843
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r0c2.jpg,22,32,22,10,0,302915,430884,3491.041898783814,4965.862032304656,42.24584454384894
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r1c0.jpg,36,45,35,10,1,190371,276368,2193.9921671537345,3185.0924103563216,45.17337199468406
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r1c1.jpg,21,25,21,4,0,171100,194312,1971.8972942307596,2239.411496414771,13.566335476329632
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r1c2.jpg,8,15,7,8,1,178288,188801,2054.737725270682,2175.898194319472,5.896639145651979
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r2c0.jpg,8,8,8,0,0,30395,35162,350.29700910662734,405.23584254670936,15.683500575752591
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r2c1.jpg,14,19,14,5,0,142381,194881,1640.915889245294,2245.9691209642588,36.87289736692396
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r2c2.jpg,29,40,26,14,3,310272,410991,3575.8300249886984,4736.598719188744,32.461517636138616
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r0c0.jpg,1,2,1,1,0,37979,45703,437.70127023722983,526.7190066524162,20.337554964585692
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r0c1.jpg,9,10,6,4,3,165358,229877,1905.721757915897,2649.2918428163903,39.017767510492384
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r0c2.jpg,14,20,11,9,3,384021,303454,4425.774230437116,3497.253778629462,-20.979842248210385
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r1c0.jpg,14,11,8,3,6,193059,166377,2224.9708926177454,1917.4655530229754,-13.820645502152193
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r1c1.jpg,27,18,18,0,9,223110,211116,2571.3033624536806,2433.0746298586855,-5.375823584778808
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r1c2.jpg,8,5,3,2,5,122392,75333,1410.5461930770962,868.1995258111386,-38.44940845806916
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r2c0.jpg,6,8,5,3,1,96393,95343,1110.9123079064034,1098.811243272024,-1.0892907161308394
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r2c1.jpg,7,9,5,4,2,92408,99221,1064.9858864130686,1143.5045086549983,7.372738291057051
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r2c2.jpg,16,15,9,6,7,241874,247656,2787.5551498817695,2854.191679135085,2.3905008392799556
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r0c0.jpg,25,19,16,3,9,229600,201058,2646.099466717606,2317.157955484793,-12.431184668989546
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r0c1.jpg,32,34,22,12,10,271047,245331,3123.7688247186716,2827.3964645875308,-9.487653432799478
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r0c2.jpg,30,30,25,5,5,390758,534926,4503.416966095986,6164.927714866647,36.894446178964984
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r1c0.jpg,24,26,22,4,2,147512,155757,1700.0497584252942,1795.0719278638248,5.589375779597592
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r1c1.jpg,33,28,21,7,12,281481,306875,3244.0188327140177,3536.680199690616,9.02156806320853
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r1c2.jpg,25,29,24,5,1,175390,189598,2021.3387868797952,2185.083478618139,8.100803922686584
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r2c0.jpg,21,22,19,3,2,266486,264559,3071.20410491162,3048.9957701016688,-0.7231149103517633
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r2c1.jpg,22,26,15,11,7,175732,154355,2025.2802765035644,1778.9141253710632,-12.164546013247444
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r2c2.jpg,27,29,21,8,6,172981,203734,1993.5754871614906,2347.998383067268,17.77825310294194
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r0c0.jpg,12,19,6,13,6,258164,244239,2975.294524066568,2814.811357367776,-5.393858167676361
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r0c1.jpg,27,30,13,17,14,321237,245968,3702.199714242002,2834.7377771323872,-23.430987090528177
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r0c2.jpg,14,18,5,13,9,182802,107354,2106.760778375052,1237.235897865862,-41.273071410597254
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r1c0.jpg,16,15,11,4,5,205205,144247,2364.9513983788606,1662.421209824105,-29.705903852245314
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r1c1.jpg,11,16,5,11,6,163776,108797,1887.4894872000987,1253.8662181205375,-33.56963169206721
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r1c2.jpg,10,14,4,10,6,139274,113064,1605.1082627509925,1303.0426398299626,-18.81901862515617
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r2c0.jpg,18,21,13,8,5,287596,188240,3314.493128179951,2169.432768357675,-34.54707297737104
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r2c1.jpg,9,8,6,2,3,107872,97155,1243.2057564188224,1119.6942233839243,-9.93492287155147
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r2c2.jpg,12,12,6,6,6,170962,162278,1970.3068685930984,1870.225301655051,-5.079491348954739
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r0c0.jpg,18,14,8,6,10,219153,145086,2525.699636017263,1672.0905367081473,-33.79693638690778
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r0c1.jpg,14,16,11,5,3,152801,149940,1761.0045497121819,1728.0320297893636,-1.8723699452228717
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r0c2.jpg,19,27,14,13,5,398039,442414,4587.3292057178105,5098.743246813602,11.148405055785991
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r1c0.jpg,18,15,13,2,5,114517,86110,1319.7882083192515,992.4025482537155,-24.80592401128217
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r1c1.jpg,12,19,10,9,2,224885,250848,2591.7599240975123,2890.978915623598,11.545011894968539
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r1c2.jpg,14,23,10,13,4,314960,302580,3629.8583973753366,3487.181082924274,-3.930657861315723
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r2c0.jpg,20,14,12,2,8,178797,148462,2060.6038604124906,1710.9983407135421,-16.966168336157768
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r2c1.jpg,14,14,8,6,6,260402,241482,3001.0870789729884,2783.0374190849348,-7.265689203615948
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r2c2.jpg,23,23,17,6,6,204775,225206,2359.9957242904957,2595.459392428594,9.977292149920643
