Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r0c0.jpg,35,34,33,1,2,168867,192650,1946.1623634416464,2220.257239822068,14.083864816690058
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r0c1.jpg,37,33,28,5,9,230337,242556,2654.5932616085943,2795.4150794823854,5.304835957748864
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r0c2.jpg,43,42,35,7,8,197342,241218,2274.3317115025516,2779.994865691148,22.233482988922784
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r1c0.jpg,37,33,28,5,9,150109,175198,1729.9797249543255,2019.126020775223,16.7138545989914
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r1c1.jpg,27,25,22,3,5,105994,115681,1221.5621379584754,1333.2031028282204,9.139196558295753
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r1c2.jpg,49,43,36,7,13,188021,222326,2166.9088320196474,2562.2679008600107,18.245302386435558
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r2c0.jpg,44,31,26,5,18,153490,143879,1768.9451530770268,1658.1800747903417,-6.26164570981823
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r2c1.jpg,28,24,21,3,7,126526,130987,1458.1898132661665,1509.6020507270866,3.525757551807534
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r2c2.jpg,22,12,11,1,11,41207,30601,474.90340037035014,352.67112273965796,-25.738345426747884
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r0c0.jpg,29,30,22,8,7,348147,324283,4012.3327135859513,3737.3043265051633,-6.854575797005288
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r0c1.jpg,38,36,26,10,12,254540,237171,2933.5285638427677,2733.3539051432117,-6.823681936041487
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r0c2.jpg,29,23,18,5,11,354767,299795,4088.6270448998475,3455.0844495845154,-15.495240538156029
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r1c0.jpg,28,31,23,8,5,376807,338456,4342.6341539872,3900.645649422361,-10.17788947657554
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r1c1.jpg,27,32,23,9,4,370929,388153,4274.891241681598,4473.394800979264,4.643476244779999
