epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_3,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_3,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_3,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_3,train/loss_giou_enc,train/loss_mask_ce,train/loss_mask_ce_0,train/loss_mask_ce_1,train/loss_mask_ce_2,train/loss_mask_ce_3,train/loss_mask_ce_enc,train/loss_mask_dice,train/loss_mask_dice_0,train/loss_mask_dice_1,train/loss_mask_dice_2,train/loss_mask_dice_3,train/loss_mask_dice_enc,train/lr,train/lr_max,train/lr_min,val/AP/microcotiledone,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_3,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/ema_segm_mAP_50,val/ema_segm_mAP_50_95,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_3,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_3,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_3,val/loss_giou_enc,val/loss_mask_ce,val/loss_mask_ce_0,val/loss_mask_ce_1,val/loss_mask_ce_2,val/loss_mask_ce_3,val/loss_mask_ce_enc,val/loss_mask_dice,val/loss_mask_dice_0,val/loss_mask_dice_1,val/loss_mask_dice_2,val/loss_mask_dice_3,val/loss_mask_dice_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
4,49,2571.30615234375,2571.3125,2571.3125,2571.14990234375,2571.30615234375,2571.3125,-1.09672544112982e-06,8.041234970092773,0.019581453874707222,0.02772175706923008,0.024094220250844955,0.02172182872891426,0.020423905923962593,0.039151597768068314,0.46928295493125916,0.8246195912361145,0.5474058389663696,0.49112439155578613,0.47501030564308167,0.591557502746582,0.11822201311588287,0.14546611905097961,0.13531966507434845,0.12769931554794312,0.12146095931529999,0.18594130873680115,0.013371924869716167,0.01640334539115429,0.015215963125228882,0.013896448537707329,0.013805446214973927,0.019743893295526505,0.0508657768368721,0.059552423655986786,0.05663453787565231,0.05354762077331543,0.05167391896247864,0.07739701867103577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8084843158721924,0.8904593586921692,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,0.0,0.9197552800178528,0.810544490814209,0.891549289226532,0.9248929619789124,0.7853124737739563,7.325786113739014,0.01341848261654377,0.017131824046373367,0.016099819913506508,0.014954537153244019,0.01385586429387331,0.025567857548594475,0.5014243721961975,0.723840057849884,0.5437552332878113,0.5235915184020996,0.507755696773529,0.6138909459114075,0.09276575595140457,0.11066514253616333,0.10727325826883316,0.0996716096997261,0.09505516290664673,0.14563244581222534,0.012345757335424423,0.017178306356072426,0.016369856894016266,0.014737450517714024,0.012859387323260307,0.019234947860240936,0.04985826835036278,0.05536966398358345,0.0512373223900795,0.048554155975580215,0.045416221022605896,0.07769040763378143,0.9186809062957764,0.8084843158721924,0.8590217232704163,0.8872065544128418,0.8936170339584351,0.8873239159584045,0.9231770038604736,0.7872776389122009
5,59,2570.1875,2570.1875,2570.1875,2570.10009765625,2570.1875,2570.1875,-1.0013579867518274e-06,7.656796932220459,0.01650935783982277,0.022430572658777237,0.019690830260515213,0.018158987164497375,0.017423512414097786,0.03313351795077324,0.4569532871246338,0.807360053062439,0.5468183755874634,0.4903886318206787,0.4661664366722107,0.5742611289024353,0.11161239445209503,0.13566455245018005,0.1257273256778717,0.11953063309192657,0.11523226648569107,0.17545993626117706,0.011635379865765572,0.013796794228255749,0.012859654612839222,0.012199236080050468,0.01195675227791071,0.017572952434420586,0.0500643365085125,0.05728496238589287,0.054640013724565506,0.05217764899134636,0.05110098794102669,0.07704345881938934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8119242787361145,0.9038572311401367,168.44444274902344,168.44444274902344,168.44444274902344,168.37037658691406,168.40740966796875,168.44444274902344,0.0,0.9254411458969116,0.8162125945091248,0.8901408314704895,0.9332615733146667,0.7870293855667114,7.34214973449707,0.015046531334519386,0.017820721492171288,0.01596149429678917,0.016418395563960075,0.014855734072625637,0.026441924273967743,0.47540438175201416,0.7065041065216064,0.5188438296318054,0.4837302565574646,0.47847867012023926,0.5763301253318787,0.10007920861244202,0.11633661389350891,0.1061265617609024,0.1043882966041565,0.09918303787708282,0.15047934651374817,0.016889924183487892,0.016774030402302742,0.016206208616495132,0.01864658109843731,0.015690939500927925,0.0204022154211998,0.048655953258275986,0.057526588439941406,0.056476254016160965,0.0485493466258049,0.0525941401720047,0.07497740536928177,0.9237567186355591,0.8119242787361145,0.8676460981369019,0.890727698802948,0.887005627155304,0.92136150598526,0.9339324235916138,0.7893540263175964
6,69,2571.018798828125,2571.18115234375,2571.14990234375,2570.89990234375,2571.112548828125,2571.18115234375,-1.0490417707842425e-06,7.423243522644043,0.01701592281460762,0.023039523512125015,0.020460983738303185,0.018613597378134727,0.017426904290914536,0.03241141140460968,0.4412398338317871,0.7977824211120605,0.5351249575614929,0.4720345139503479,0.452561616897583,0.5773406624794006,0.10710559785366058,0.13348819315433502,0.12195990979671478,0.11440219730138779,0.10925327241420746,0.1676114946603775,0.011018594726920128,0.0126545624807477,0.012427250854671001,0.01152792852371931,0.010994656942784786,0.016314659267663956,0.047430869191884995,0.0548921637237072,0.051799796521663666,0.04926507547497749,0.04844989255070686,0.07215992361307144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8233771324157715,0.8992718458175659,168.40740966796875,168.44444274902344,168.44444274902344,168.37037658691406,168.40740966796875,168.44444274902344,0.0,0.9296791553497314,0.824786901473999,0.8950704336166382,0.9334782361984253,0.7864001989364624,7.096419811248779,0.013438514433801174,0.016377441585063934,0.015118726529181004,0.01393119152635336,0.013761671259999275,0.024873074144124985,0.4622437059879303,0.663834810256958,0.5190052390098572,0.4725109338760376,0.4702717065811157,0.5641629099845886,0.0939265713095665,0.11074315011501312,0.10473987460136414,0.09801372140645981,0.09679770469665527,0.14547260105609894,0.01281711459159851,0.014778468757867813,0.014058206230401993,0.01330032292753458,0.013309179805219173,0.0187187809497118,0.04598044604063034,0.05967893451452255,0.05690610036253929,0.049532100558280945,0.05259958282113075,0.07982088625431061,0.9292468428611755,0.8233771324157715,0.8793771862983704,0.8934272527694702,0.9309045076370239,0.8697183132171631,0.934687077999115,0.7824995517730713
7,79,2570.262451171875,2570.6875,2570.668701171875,2570.1875,2570.53125,2570.6875,-1.0490417707842425e-06,7.252881050109863,0.016151616349816322,0.02109118364751339,0.018920715898275375,0.017378561198711395,0.01660413295030594,0.030950868502259254,0.42158636450767517,0.7601829171180725,0.5094891786575317,0.4441210627555847,0.426618754863739,0.5377584099769592,0.10822464525699615,0.1312498152256012,0.12061963230371475,0.11433900892734528,0.11020580679178238,0.1626603901386261,0.012358440086245537,0.013418616726994514,0.01306498795747757,0.01283081155270338,0.012356693856418133,0.018505465239286423,0.04780721291899681,0.055459700524806976,0.0518917553126812,0.050277985632419586,0.04854948818683624,0.0740877091884613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831477701663971,0.8973104953765869,168.44444274902344,168.44444274902344,168.44444274902344,168.37037658691406,168.3333282470703,168.44444274902344,0.0,0.9337520599365234,0.831394612789154,0.8961267471313477,0.9370342493057251,0.7940027713775635,7.100398540496826,0.012543641030788422,0.0157660860568285,0.015513010323047638,0.013415282592177391,0.013328410685062408,0.026755316182971,0.4546145796775818,0.7513626217842102,0.5052290558815002,0.4653905928134918,0.4529203176498413,0.5943358540534973,0.090286985039711,0.11056027561426163,0.10563060641288757,0.0980805903673172,0.09561444818973541,0.15619148313999176,0.011958231218159199,0.01280977763235569,0.014681092463433743,0.012897241860628128,0.012930364347994328,0.014894332736730576,0.05076811835169792,0.05521489679813385,0.05450303480029106,0.05312821641564369,0.04936068132519722,0.07229553908109665,0.9344741702079773,0.831477701663971,0.8869757652282715,0.8981220722198486,0.9362244606018066,0.8615023493766785,0.9342721700668335,0.7888658046722412
8,89,2570.10009765625,2570.643798828125,2570.643798828125,2570.28125,2568.981201171875,2570.60009765625,-1.0490417707842425e-06,7.438789367675781,0.016675151884555817,0.022293388843536377,0.019876675680279732,0.01789829321205616,0.017277780920267105,0.031995829194784164,0.44791173934936523,0.7619252800941467,0.5399013757705688,0.47377443313598633,0.45567235350608826,0.5842701196670532,0.10628613084554672,0.13205106556415558,0.12130659818649292,0.11366628110408783,0.10842087119817734,0.1689501851797104,0.011194751597940922,0.013398507609963417,0.012748721055686474,0.011442937888205051,0.0115053066983819,0.01722813956439495,0.048308901488780975,0.055415939539670944,0.0518716499209404,0.04993515461683273,0.04879963397979736,0.07692740112543106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8295899033546448,0.9071680307388306,168.44444274902344,168.44444274902344,168.44444274902344,168.40740966796875,168.44444274902344,168.44444274902344,0.0,0.9291917085647583,0.8267125487327576,0.8978873491287231,0.9394180774688721,0.7970532178878784,6.934879302978516,0.013257408514618874,0.016444150358438492,0.014971800148487091,0.014680285938084126,0.013772659935057163,0.025000954046845436,0.45448973774909973,0.653235137462616,0.49155181646347046,0.45757439732551575,0.45657750964164734,0.5423624515533447,0.09145950525999069,0.11197972297668457,0.10085763037204742,0.09870799630880356,0.09312594681978226,0.14203880727291107,0.014915723353624344,0.014149131253361702,0.01558312401175499,0.014005831442773342,0.013932193629443645,0.018583642318844795,0.04906446859240532,0.05283927172422409,0.0565476194024086,0.048566512763500214,0.05071142688393593,0.0735233873128891,0.9303373694419861,0.8295899033546448,0.8771136999130249,0.8968309760093689,0.9082353115081787,0.9061033129692078,0.9397972822189331,0.8032500743865967
9,99,2569.893798828125,2570.262451171875,2570.324951171875,2570.050048828125,2569.237548828125,2569.85009765625,-1.0013579867518274e-06,7.023036956787109,0.015660159289836884,0.020812122151255608,0.018836548551917076,0.017343571409583092,0.01625869795680046,0.03082149289548397,0.40658465027809143,0.7737287878990173,0.4890957474708557,0.42335668206214905,0.4090921878814697,0.5485147833824158,0.10251772403717041,0.12527240812778473,0.11590325832366943,0.10934136807918549,0.10487931966781616,0.1601157933473587,0.010559809394180775,0.01261410117149353,0.012005733326077461,0.011452334001660347,0.01095765270292759,0.01591666415333748,0.045877017080783844,0.053231142461299896,0.049410030245780945,0.047764189541339874,0.04661398008465767,0.07118541747331619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8224473595619202,0.9045401811599731,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,0.0,0.9306212067604065,0.8246029615402222,0.8948357105255127,0.9396998882293701,0.7843517661094666,6.968906402587891,0.013009847141802311,0.014892498962581158,0.014935116283595562,0.013857526704668999,0.013269186019897461,0.02335970848798752,0.4681068956851959,0.6814448237419128,0.5018306374549866,0.47864288091659546,0.47346171736717224,0.5433287024497986,0.09223626554012299,0.10345125943422318,0.09904907643795013,0.09320508688688278,0.09290961176156998,0.13858819007873535,0.0160836074501276,0.01463740412145853,0.01568428985774517,0.015752576291561127,0.014650165103375912,0.019460227340459824,0.04821460321545601,0.051361389458179474,0.05268029868602753,0.052429284900426865,0.05074319615960121,0.07162146270275116,0.932894229888916,0.8224473595619202,0.8736276030540466,0.8948357105255127,0.8972286581993103,0.9119718074798584,0.9397127032279968,0.7874468564987183
10,109,2570.21240234375,2570.293701171875,2570.293701171875,2570.21240234375,2570.22509765625,2570.293701171875,-1.23977656585339e-06,6.932921409606934,0.014678497798740864,0.01956593617796898,0.017440471798181534,0.015994122251868248,0.015185927040874958,0.028721090406179428,0.39673668146133423,0.7759047150611877,0.48419618606567383,0.42557793855667114,0.40187716484069824,0.5220040082931519,0.1015622615814209,0.1224505677819252,0.11391343176364899,0.10761600732803345,0.10321559011936188,0.1575338989496231,0.01059190183877945,0.012057395651936531,0.011802216991782188,0.011283671483397484,0.010866789147257805,0.015730764716863632,0.04670432209968567,0.05295547842979431,0.05045705288648605,0.04795151948928833,0.0475052110850811,0.07331591844558716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8216708898544312,0.9029585719108582,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,0.0,0.9333169460296631,0.8250255584716797,0.8974178433418274,0.9407987594604492,0.7925614714622498,7.002019882202148,0.015036158263683319,0.015084377489984035,0.014990358613431454,0.01566975563764572,0.014622729271650314,0.02301635965704918,0.4630735218524933,0.6480035185813904,0.503521740436554,0.4889024496078491,0.47127896547317505,0.5585429668426514,0.09350648522377014,0.10262914001941681,0.09760897606611252,0.09917772561311722,0.09339958429336548,0.13385754823684692,0.017783254384994507,0.013968419283628464,0.01643821783363819,0.018385687842965126,0.01690814271569252,0.019630400463938713,0.04807133972644806,0.051208145916461945,0.050249241292476654,0.047636184841394424,0.05404992401599884,0.07291892170906067,0.9316412210464478,0.8216708898544312,0.8707319498062134,0.8971831202507019,0.9105011820793152,0.8955398797988892,0.9383453726768494,0.7844641208648682
11,119,2570.18115234375,2570.18115234375,2570.18115234375,2570.137451171875,2570.18115234375,2570.18115234375,-9.059905892172537e-07,6.6870574951171875,0.014358769170939922,0.01887388713657856,0.016864517703652382,0.015569193288683891,0.014792906120419502,0.02883942984044552,0.38430386781692505,0.7450085878372192,0.46789851784706116,0.4051755368709564,0.38894766569137573,0.5114330053329468,0.0984511449933052,0.11992834508419037,0.1108434796333313,0.10504142194986343,0.10093703120946884,0.15529005229473114,0.009936805814504623,0.011217423714697361,0.010855352506041527,0.010453400202095509,0.010097640566527843,0.014936278574168682,0.04430261626839638,0.0504172146320343,0.04761698096990585,0.04577004164457321,0.04529549926519394,0.07046373188495636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8251515626907349,0.9041420221328735,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,168.44444274902344,0.0,0.9304852485656738,0.82978355884552,0.9016432166099548,0.9411624670028687,0.7944490313529968,7.006775856018066,0.013983935117721558,0.015274392440915108,0.015017248690128326,0.015593377873301506,0.014460123144090176,0.024053357541561127,0.4532543122768402,0.6369708776473999,0.49435093998908997,0.46716153621673584,0.4518532156944275,0.5615331530570984,0.09103212505578995,0.10338367521762848,0.09967144578695297,0.09720248728990555,0.09337125718593597,0.14361406862735748,0.015335874632000923,0.014805322512984276,0.01572834514081478,0.017871292307972908,0.015924619510769844,0.020507942885160446,0.05063112452626228,0.051533013582229614,0.05368724837899208,0.05443178862333298,0.052180562168359756,0.07600082457065582,0.9349575042724609,0.8251515626907349,0.8729682564735413,0.8984741568565369,0.9116945266723633,0.8967136144638062,0.9423922896385193,0.7983997464179993
12,129,2570.012451171875,2570.012451171875,2570.012451171875,2569.887451171875,2570.012451171875,2570.012451171875,-1.0490417707842425e-06,6.679234981536865,0.013367990031838417,0.017601443454623222,0.015657225623726845,0.014634661376476288,0.01381778996437788,0.027953509241342545,0.38764557242393494,0.7489693760871887,0.4662662446498871,0.41175127029418945,0.39559656381607056,0.5196101665496826,0.09644564986228943,0.11794602870941162,0.10808476060628891,0.102631114423275,0.09806875884532928,0.15781939029693604,0.009950650855898857,0.011355667375028133,0.010803159326314926,0.010486828163266182,0.010085768066346645,0.015144710429012775,0.04490557312965393,0.051962755620479584,0.047596853226423264,0.04631815105676651,0.0453980527818203,0.07043971121311188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
