Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,26,4,0.7892976588628763,1024,1116,369.2968,402.4758
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,32,25,0.7554744525547445,274,207,98.8158,74.6528
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,33,18,0.680672268907563,228,172,82.2262,62.0303
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,29,42,0.5071545298736498,13153,24660,4743.5168,8893.4179
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FP,30,-1,0.0,0,1957,0,705.7753
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FP,38,-1,0.0,0,258,0,93.0455
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FP,39,-1,0.0,0,8630,0,3112.3356
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,9,0.0,3025,0,1090.9404,0
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,13,0.0,2823,0,1018.0908,0
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,16,0.0,11219,0,4046.0363,0
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,40,0.0,3631,0,1309.4891,0
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,41,0.0,4386,0,1581.7733,0
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,7,22,0.9681978798586572,1959,1940,706.4966,699.6444
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,0,13,0.9336206896551724,3309,3420,1193.3625,1233.3937
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,11,25,0.9333777481678881,2847,2957,1026.7462,1066.4167
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,9,19,0.9312909509474057,5361,5545,1933.3988,1999.7568
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,1,2,0.9300179211469534,10513,11026,3791.4234,3976.4325
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,4,15,0.9298377970577141,7557,7791,2725.3674,2809.7574
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,25,5,0.9285714285714286,2820,2958,1017.0089,1066.7774
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,21,21,0.9279443621023828,8625,8285,3110.5324,2987.9143
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,31,8,0.9267566948958572,4118,4300,1485.1214,1550.7582
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,2,14,0.925751539297356,2632,2685,949.2083,968.3223
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,24,20,0.9246930161166539,9845,10218,3550.515,3685.0342
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,3,18,0.9207393483709273,2995,3136,1080.1211,1130.9716
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,5,7,0.9189024390243903,3104,3190,1119.431,1150.4462
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,6,10,0.9123245529705826,4860,5086,1752.7174,1834.2224
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,36,9,0.9091778202676865,2980,3011,1074.7115,1085.8914
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,33,11,0.9010133912414042,5027,5478,1812.9445,1975.5938
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,20,26,0.8998971546109016,2652,2890,956.4211,1042.2538
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,17,17,0.8884150675195451,5117,5511,1845.4022,1987.495
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,15,29,0.8826151560178306,1234,1300,445.0315,468.8339
